Date,Open,High,Low,Close,Adj Close,Volume
2023-05-11,33383.890625,33389.878906,33127.699219,33309.511719,33309.511719,298000000
2023-05-12,33370.578125,33406.398438,33110.609375,33300.621094,33300.621094,227570000
2023-05-15,33321.210938,33400.300781,33161.929688,33348.601563,33348.601563,224020000
2023-05-16,33275.371094,33290.851563,33006.191406,33012.140625,33012.140625,246680000
2023-05-17,33092.480469,33472.378906,33050.410156,33420.769531,33420.769531,307130000
2023-05-18,33374.558594,33579.910156,33212.089844,33535.910156,33535.910156,333070000
2023-05-19,33582.949219,33652.898438,33336.660156,33426.628906,33426.628906,315210000
2023-05-22,33408.539063,33512.300781,33207.851563,33286.578125,33286.578125,268900000
2023-05-23,33190.601563,33310.171875,33013.289063,33055.511719,33055.511719,291550000
2023-05-24,33021.761719,33031.750000,32752.439453,32799.921875,32799.921875,246180000
2023-05-25,32854.261719,32870.429688,32586.560547,32764.650391,32764.650391,364670000
2023-05-26,32795.500000,33162.058594,32795.500000,33093.339844,33093.339844,330290000
2023-05-30,33103.648438,33132.699219,32893.968750,33042.781250,33042.781250,322700000
2023-05-31,32948.710938,32984.828125,32739.730469,32908.269531,32908.269531,689990000
2023-06-01,32929.851563,33167.750000,32704.509766,33061.570313,33061.570313,349460000
2023-06-02,33187.578125,33805.000000,33187.578125,33762.761719,33762.761719,383590000
2023-06-05,33771.128906,33804.218750,33552.789063,33562.859375,33562.859375,367170000
2023-06-06,33547.671875,33631.250000,33399.691406,33573.281250,33573.281250,294070000
2023-06-07,33562.468750,33708.781250,33546.109375,33665.019531,33665.019531,347400000
2023-06-08,33656.980469,33873.808594,33630.039063,33833.609375,33833.609375,269160000
2023-06-09,33852.441406,33975.320313,33787.160156,33876.781250,33876.781250,262310000
2023-06-12,33906.800781,34077.839844,33878.460938,34066.328125,34066.328125,308130000
2023-06-13,34111.078125,34310.281250,34107.980469,34212.121094,34212.121094,308790000
2023-06-14,34044.699219,34151.421875,33783.550781,33979.328125,33979.328125,354910000
2023-06-15,33945.980469,34488.980469,33945.980469,34408.058594,34408.058594,361400000
2023-06-16,34464.019531,34588.679688,34285.691406,34299.121094,34299.121094,595230000
2023-06-20,34206.660156,34206.660156,33915.929688,34053.871094,34053.871094,334810000
2023-06-21,33990.558594,34097.929688,33876.171875,33951.519531,33951.519531,323690000
2023-06-22,33900.468750,34003.558594,33835.390625,33946.710938,33946.710938,275600000
2023-06-23,33835.660156,33835.660156,33646.488281,33727.429688,33727.429688,379800000
2023-06-26,33730.789063,33819.488281,33610.320313,33714.710938,33714.710938,265330000
2023-06-27,33739.031250,33975.648438,33730.390625,33926.738281,33926.738281,293210000
2023-06-28,33881.378906,33903.761719,33755.921875,33852.660156,33852.660156,268050000
2023-06-29,33854.570313,34147.679688,33828.628906,34122.421875,34122.421875,279940000
2023-06-30,34269.921875,34467.351563,34269.921875,34407.601563,34407.601563,351060000
2023-07-03,34369.781250,34465.601563,34286.539063,34418.468750,34418.468750,157590000
2023-07-05,34344.718750,34376.109375,34226.980469,34288.640625,34288.640625,274570000
2023-07-06,34171.390625,34171.390625,33771.468750,33922.261719,33922.261719,293840000
2023-07-07,33837.070313,34036.378906,33716.750000,33734.878906,33734.878906,272730000
2023-07-10,33705.679688,33958.359375,33705.679688,33944.398438,33944.398438,299200000
2023-07-11,34056.941406,34288.871094,33993.011719,34261.421875,34261.421875,278940000
2023-07-12,34395.281250,34586.941406,34308.781250,34347.429688,34347.429688,331410000
2023-07-13,34412.308594,34482.261719,34365.328125,34395.140625,34395.140625,267180000
2023-07-14,34425.328125,34592.261719,34425.328125,34509.031250,34509.031250,293540000
2023-07-17,34499.738281,34665.148438,34418.718750,34585.351563,34585.351563,359780000
2023-07-18,34597.078125,34986.359375,34530.609375,34951.929688,34951.929688,385940000
2023-07-19,34991.210938,35234.050781,34991.210938,35061.210938,35061.210938,365130000
2023-07-20,35091.980469,35372.769531,35091.980469,35225.179688,35225.179688,340880000
2023-07-21,35274.320313,35340.660156,35186.050781,35227.691406,35227.691406,465270000
2023-07-24,35230.789063,35463.968750,35230.789063,35411.238281,35411.238281,284460000
2023-07-25,35421.488281,35527.570313,35365.261719,35438.070313,35438.070313,299530000
2023-07-26,35345.988281,35633.609375,35306.269531,35520.121094,35520.121094,346240000
2023-07-27,35558.789063,35645.351563,35216.578125,35282.718750,35282.718750,352230000
2023-07-28,35443.488281,35565.511719,35355.148438,35459.289063,35459.289063,369000000
2023-07-31,35465.968750,35566.949219,35430.218750,35559.531250,35559.531250,327410000
2023-08-01,35585.988281,35679.128906,35526.609375,35630.679688,35630.679688,259490000
2023-08-02,35551.921875,35551.921875,35226.261719,35282.519531,35282.519531,298570000
2023-08-03,35194.558594,35348.199219,35122.320313,35215.890625,35215.890625,254960000
2023-08-04,35230.128906,35506.878906,35033.761719,35065.621094,35065.621094,338290000
2023-08-07,35125.601563,35497.378906,35125.601563,35473.128906,35473.128906,300150000
2023-08-08,35345.398438,35346.640625,35007.410156,35314.488281,35314.488281,303840000
2023-08-09,35324.281250,35370.890625,35058.730469,35123.359375,35123.359375,306680000
2023-08-10,35231.539063,35578.578125,35107.601563,35176.148438,35176.148438,337110000
2023-08-11,35111.359375,35354.601563,35059.988281,35281.398438,35281.398438,277840000
2023-08-14,35273.890625,35335.449219,35169.968750,35307.628906,35307.628906,300250000
2023-08-15,35219.371094,35219.371094,34908.500000,34946.390625,34946.390625,323920000
2023-08-16,34914.960938,35133.558594,34757.371094,34765.738281,34765.738281,332310000
2023-08-17,34829.609375,34888.480469,34440.730469,34474.828125,34474.828125,392850000
2023-08-18,34368.359375,34587.070313,34263.191406,34500.660156,34500.660156,320680000
2023-08-21,34531.281250,34570.960938,34248.460938,34463.691406,34463.691406,396490000
2023-08-22,34494.171875,34514.039063,34256.839844,34288.828125,34288.828125,279200000
2023-08-23,34338.589844,34534.718750,34321.000000,34472.980469,34472.980469,360610000
2023-08-24,34439.828125,34694.679688,34093.648438,34099.421875,34099.421875,342520000
2023-08-25,34217.058594,34441.910156,34029.218750,34346.898438,34346.898438,257440000
2023-08-28,34441.640625,34652.910156,34441.640625,34559.980469,34559.980469,224640000
2023-08-29,34531.121094,34864.421875,34531.121094,34852.671875,34852.671875,262550000
2023-08-30,34847.800781,35025.570313,34811.738281,34890.238281,34890.238281,236070000
2023-08-31,34909.089844,35070.210938,34719.769531,34721.910156,34721.910156,341900000
2023-09-01,34876.238281,34979.179688,34720.699219,34837.710938,34837.710938,286370000
2023-09-05,34843.218750,34871.261719,34635.628906,34641.968750,34641.968750,283540000
2023-09-06,34611.679688,34611.679688,34291.558594,34443.191406,34443.191406,308900000
2023-09-07,34351.179688,34560.859375,34351.179688,34500.730469,34500.730469,386980000
2023-09-08,34487.410156,34627.851563,34473.570313,34576.589844,34576.589844,293990000
2023-09-11,34650.011719,34784.519531,34578.589844,34663.718750,34663.718750,291720000
2023-09-12,34620.019531,34852.609375,34560.550781,34645.988281,34645.988281,318670000
2023-09-13,34667.281250,34767.109375,34509.949219,34575.531250,34575.531250,295480000
2023-09-14,34687.500000,34977.968750,34687.500000,34907.109375,34907.109375,305180000
2023-09-15,34902.039063,34902.039063,34572.269531,34618.238281,34618.238281,582160000
2023-09-18,34612.289063,34725.058594,34545.351563,34624.300781,34624.300781,252700000
2023-09-19,34571.839844,34597.558594,34311.691406,34517.730469,34517.730469,282830000
2023-09-20,34575.500000,34776.281250,34434.289063,34440.878906,34440.878906,291650000
2023-09-21,34332.230469,34378.300781,34058.718750,34070.421875,34070.421875,331930000
2023-09-22,34077.078125,34156.148438,33947.238281,33963.839844,33963.839844,268760000
2023-09-25,33907.589844,34017.531250,33780.671875,34006.878906,34006.878906,229450000
2023-09-26,33862.679688,33879.929688,33569.601563,33618.878906,33618.878906,280100000
2023-09-27,33682.808594,33731.648438,33306.300781,33550.269531,33550.269531,300330000
2023-09-28,33519.441406,33777.898438,33473.500000,33666.339844,33666.339844,275610000
2023-09-29,33882.609375,33893.679688,33407.449219,33507.500000,33507.500000,319830000
2023-10-02,33455.500000,33511.910156,33219.558594,33433.351563,33433.351563,275630000
2023-10-03,33318.839844,33398.539063,32916.199219,33002.378906,33002.378906,293450000
2023-10-04,33034.179688,33156.449219,32873.230469,33129.550781,33129.550781,287030000
2023-10-05,33099.230469,33174.378906,32941.558594,33119.570313,33119.570313,277250000
2023-10-06,33040.699219,33557.691406,32846.941406,33407.578125,33407.578125,332990000
2023-10-09,33259.839844,33631.808594,33253.691406,33604.648438,33604.648438,228760000
2023-10-10,33683.410156,33898.218750,33604.320313,33739.300781,33739.300781,255640000
2023-10-11,33822.199219,33882.550781,33612.250000,33804.871094,33804.871094,256560000
2023-10-12,33845.648438,33863.800781,33455.601563,33631.140625,33631.140625,289160000
2023-10-13,33733.339844,33957.718750,33551.578125,33670.289063,33670.289063,306340000
2023-10-16,33832.421875,34088.980469,33832.421875,33984.539063,33984.539063,270060000
2023-10-17,33869.839844,34147.628906,33854.699219,33997.648438,33997.648438,281010000
2023-10-18,33960.250000,33991.511719,33598.640625,33665.078125,33665.078125,285410000
2023-10-19,33669.519531,33852.390625,33368.578125,33414.171875,33414.171875,304320000
2023-10-20,33365.269531,33425.769531,33118.121094,33127.281250,33127.281250,325530000
2023-10-23,32993.019531,33234.851563,32892.191406,32936.410156,32936.410156,342500000
2023-10-24,33089.640625,33272.191406,32988.429688,33141.378906,33141.378906,359230000
2023-10-25,33203.531250,33267.910156,32989.718750,33035.929688,33035.929688,355690000
2023-10-26,33017.171875,33105.031250,32743.990234,32784.300781,32784.300781,379880000
2023-10-27,32782.398438,32787.558594,32327.199219,32417.589844,32417.589844,376970000
2023-10-30,32537.539063,33002.968750,32537.539063,32928.960938,32928.960938,298640000
2023-10-31,33029.109375,33070.281250,32787.121094,33052.871094,33052.871094,306950000
2023-11-01,33081.871094,33337.148438,33010.851563,33274.578125,33274.578125,307570000
2023-11-02,33457.820313,33852.960938,33450.031250,33839.078125,33839.078125,304350000
2023-11-03,33988.828125,34163.628906,33946.601563,34061.320313,34061.320313,311000000
2023-11-06,34092.609375,34167.261719,33989.718750,34095.859375,34095.859375,265570000
2023-11-07,34075.648438,34206.980469,34026.718750,34152.601563,34152.601563,281790000
2023-11-08,34185.921875,34252.750000,33996.199219,34112.269531,34112.269531,280330000
2023-11-09,34163.710938,34167.539063,33859.769531,33891.941406,33891.941406,325400000
2023-11-10,34020.820313,34310.359375,33905.621094,34283.101563,34283.101563,302460000
2023-11-13,34259.250000,34405.839844,34205.808594,34337.871094,34337.871094,245090000
2023-11-14,34581.199219,34931.011719,34581.199219,34827.699219,34827.699219,328050000
2023-11-15,34906.718750,35051.101563,34868.480469,34991.210938,34991.210938,347790000
2023-11-16,34868.031250,35022.460938,34818.031250,34945.468750,34945.468750,435540000
2023-11-17,34964.820313,35028.218750,34882.820313,34947.281250,34947.281250,334820000
2023-11-20,34932.488281,35227.480469,34907.980469,35151.039063,35151.039063,331050000
2023-11-21,35104.839844,35118.039063,35038.441406,35088.289063,35088.289063,271120000
2023-11-22,35189.328125,35315.199219,35155.800781,35273.031250,35273.031250,237290000
2023-11-24,35299.898438,35399.441406,35299.898438,35390.148438,35390.148438,117040000
2023-11-27,35376.441406,35410.371094,35280.570313,35333.468750,35333.468750,258340000
2023-11-28,35332.128906,35518.671875,35307.730469,35416.980469,35416.980469,256210000
2023-11-29,35436.800781,35579.128906,35405.890625,35430.421875,35430.421875,299330000
2023-11-30,35596.570313,35970.699219,35592.218750,35950.890625,35950.890625,435540000
2023-12-01,35914.449219,36264.851563,35914.449219,36245.500000,36245.500000,321840000
2023-12-04,36089.378906,36238.179688,36029.691406,36204.441406,36204.441406,329450000
2023-12-05,36135.648438,36164.679688,36010.851563,36124.558594,36124.558594,309250000
2023-12-06,36183.730469,36292.578125,36024.250000,36054.429688,36054.429688,283240000
2023-12-07,36124.171875,36164.171875,36021.949219,36117.378906,36117.378906,287280000
2023-12-08,36084.820313,36296.199219,36061.640625,36247.871094,36247.871094,295180000
2023-12-11,36254.328125,36416.179688,36231.191406,36404.929688,36404.929688,342490000
2023-12-12,36442.101563,36596.109375,36373.218750,36577.941406,36577.941406,292770000
2023-12-13,36601.800781,37094.851563,36523.589844,37090.238281,37090.238281,354790000
2023-12-14,37115.628906,37287.500000,37051.519531,37248.351563,37248.351563,455820000
2023-12-15,37194.500000,37347.601563,37092.019531,37305.160156,37305.160156,788160000
2023-12-18,37330.140625,37393.449219,37284.851563,37306.019531,37306.019531,292120000
2023-12-19,37311.820313,37562.828125,37311.820313,37557.921875,37557.921875,272740000
2023-12-20,37520.128906,37641.300781,37073.039063,37082.000000,37082.000000,303450000
2023-12-21,37225.320313,37418.761719,37127.050781,37404.351563,37404.351563,253120000
2023-12-22,37349.269531,37534.519531,37268.878906,37385.968750,37385.968750,252970000
2023-12-26,37405.898438,37617.988281,37371.828125,37545.328125,37545.328125,212420000
2023-12-27,37518.621094,37683.699219,37488.601563,37656.519531,37656.519531,245530000
2023-12-28,37661.519531,37778.851563,37650.980469,37710.101563,37710.101563,199550000
2023-12-29,37701.628906,37759.429688,37538.800781,37689.539063,37689.539063,234570000
